platform,architecture,packer,option,name,seq1,seq2,seq3,seq4,seq5,seq6,seq7,seq8,seq9,seq10,seq11,seq12,seq13,seq14,seq15
Windows8,64bit,Obsidium,Default,chgusr.exe,233.0,214.0,2.0,0.0,0.0,77.0,139.0,203.0,235.0,3.0,13.0,80.0,231.0,76.0,59.0
Windows8,64bit,Obsidium,Default,odbcconf.exe,233.0,53.0,1.0,0.0,0.0,15.0,132.0,173.0,3.0,0.0,0.0,233.0,25.0,4.0,0.0
Windows8,64bit,Obsidium,Default,mstsc.exe,233.0,12.0,3.0,0.0,0.0,76.0,141.0,29.0,228.0,255.0,255.0,255.0,235.0,3.0,72.0
Windows7,64bit,Obsidium,Default,RMActivate_ssp.exe,235.0,26.0,60.0,194.0,206.0,77.0,51.0,246.0,126.0,2.0,200.0,148.0,77.0,51.0,255.0
Windows8,64bit,Obsidium,Default,pcwrun.exe,233.0,141.0,1.0,0.0,0.0,65.0,193.0,226.0,16.0,235.0,3.0,59.0,154.0,21.0,69.0
Windows8,64bit,Obsidium,Default,SearchProtocolHost.exe,233.0,18.0,4.0,0.0,0.0,117.0,54.0,235.0,1.0,68.0,144.0,233.0,186.0,3.0,0.0
Windows10,64bit,Obsidium,Default,manage-bde.exe,233.0,52.0,1.0,0.0,0.0,139.0,208.0,235.0,3.0,65.0,59.0,172.0,68.0,139.0,208.0
Windows8,64bit,Obsidium,Default,PurchaseWindowsLicense.exe,233.0,226.0,1.0,0.0,0.0,65.0,193.0,226.0,16.0,235.0,2.0,134.0,88.0,69.0,11.0
Windows8,64bit,Obsidium,Default,CertEnrollCtrl.exe,233.0,138.0,0.0,0.0,0.0,139.0,6.0,235.0,2.0,17.0,123.0,68.0,139.0,94.0,4.0
Windows8,64bit,Obsidium,Default,recimg.exe,233.0,98.0,1.0,0.0,0.0,76.0,141.0,29.0,228.0,255.0,255.0,255.0,235.0,3.0,188.0
Windows8,64bit,Obsidium,Default,DeviceEject.exe,235.0,114.0,152.0,236.0,195.0,15.0,132.0,39.0,2.0,0.0,0.0,233.0,154.0,3.0,0.0
Windows8,64bit,Obsidium,Default,djoin.exe,233.0,1.0,2.0,0.0,0.0,77.0,139.0,203.0,235.0,3.0,46.0,102.0,176.0,76.0,59.0
Windows8,64bit,Obsidium,Default,qappsrv.exe,233.0,65.0,2.0,0.0,0.0,72.0,139.0,28.0,36.0,235.0,2.0,10.0,152.0,233.0,113.0
Windows7,64bit,Obsidium,Default,InfDefaultInstall.exe,233.0,83.0,2.0,0.0,0.0,77.0,51.0,246.0,120.0,199.0,77.0,51.0,255.0,121.0,3.0
Windows8,64bit,Obsidium,Default,RpcPing.exe,65.0,84.0,235.0,1.0,37.0,72.0,131.0,236.0,80.0,235.0,1.0,169.0,72.0,137.0,84.0
Windows8,64bit,Obsidium,Default,ndadmin.exe,233.0,255.0,3.0,0.0,0.0,65.0,95.0,235.0,1.0,53.0,65.0,94.0,235.0,1.0,62.0
Windows8,64bit,Obsidium,Default,qwinsta.exe,233.0,196.0,1.0,0.0,0.0,65.0,51.0,199.0,115.0,1.0,102.0,73.0,193.0,239.0,32.0
Windows7,64bit,Obsidium,Default,msra.exe,233.0,232.0,3.0,0.0,0.0,15.0,132.0,191.0,0.0,0.0,0.0,235.0,7.0,23.0,2.0
Windows10,64bit,Obsidium,Default,cttune.exe,233.0,79.0,1.0,0.0,0.0,65.0,193.0,226.0,16.0,235.0,2.0,135.0,182.0,69.0,11.0
Windows10,64bit,Obsidium,Default,changepk.exe,233.0,9.0,3.0,0.0,0.0,15.0,182.0,1.0,235.0,2.0,132.0,79.0,72.0,255.0,193.0
Windows8,64bit,Obsidium,Default,qprocess.exe,233.0,36.0,2.0,0.0,0.0,77.0,139.0,203.0,235.0,2.0,56.0,67.0,76.0,59.0,219.0
Windows8,64bit,Obsidium,Default,JpnIME.exe,233.0,17.0,1.0,0.0,0.0,139.0,208.0,235.0,2.0,188.0,125.0,68.0,139.0,208.0,235.0
Windows8,64bit,Obsidium,Default,SystemPropertiesComputerName.exe,233.0,60.0,2.0,0.0,0.0,15.0,182.0,1.0,235.0,3.0,219.0,124.0,118.0,72.0,255.0
Windows7,64bit,Obsidium,Default,perfmon.exe,233.0,38.0,1.0,0.0,0.0,139.0,6.0,235.0,2.0,101.0,187.0,68.0,139.0,94.0,4.0
Windows7,64bit,Obsidium,Default,MpSigStub.exe,233.0,233.0,0.0,0.0,0.0,15.0,133.0,196.0,2.0,0.0,0.0,233.0,241.0,2.0,0.0
Windows8,64bit,Obsidium,Default,at.exe,233.0,130.0,1.0,0.0,0.0,15.0,133.0,187.0,3.0,0.0,0.0,233.0,103.0,1.0,0.0
Windows8,64bit,Obsidium,Default,fsavailux.exe,233.0,171.0,3.0,0.0,0.0,184.0,113.0,128.0,7.0,128.0,235.0,2.0,29.0,97.0,65.0
Windows8,64bit,Obsidium,Default,ftp.exe,233.0,238.0,1.0,0.0,0.0,184.0,113.0,128.0,7.0,128.0,235.0,3.0,200.0,172.0,54.0
Windows8,64bit,Obsidium,Default,w32tm.exe,233.0,0.0,4.0,0.0,0.0,139.0,208.0,235.0,2.0,143.0,130.0,68.0,139.0,208.0,235.0
Windows7,64bit,Obsidium,Default,mshta.exe,233.0,77.0,1.0,0.0,0.0,76.0,141.0,29.0,228.0,255.0,255.0,255.0,235.0,3.0,184.0
Windows10,64bit,Obsidium,Default,dialer.exe,233.0,122.0,2.0,0.0,0.0,72.0,137.0,28.0,36.0,235.0,2.0,192.0,207.0,187.0,174.0
Windows8,64bit,Obsidium,Default,unsecapp.exe,235.0,22.0,56.0,120.0,15.0,77.0,51.0,246.0,123.0,202.0,77.0,51.0,255.0,112.0,74.0
Windows8,64bit,Obsidium,Default,mshta.exe,233.0,159.0,2.0,0.0,0.0,139.0,208.0,235.0,1.0,242.0,68.0,139.0,208.0,235.0,3.0
Windows8,64bit,Obsidium,Default,msconfig.exe,233.0,98.0,3.0,0.0,0.0,76.0,141.0,29.0,228.0,255.0,255.0,255.0,235.0,3.0,42.0
Windows7,64bit,Obsidium,Default,certutil.exe,233.0,254.0,2.0,0.0,0.0,184.0,113.0,128.0,7.0,128.0,235.0,2.0,232.0,183.0,65.0
Windows7,64bit,Obsidium,Default,spinstall.exe,233.0,83.0,1.0,0.0,0.0,77.0,139.0,203.0,235.0,2.0,191.0,18.0,76.0,59.0,219.0
Windows8,64bit,Obsidium,Default,rasdial.exe,233.0,128.0,0.0,0.0,0.0,15.0,182.0,1.0,235.0,2.0,46.0,45.0,72.0,255.0,193.0
Windows7,64bit,Obsidium,Default,windeploy.exe,233.0,35.0,4.0,0.0,0.0,15.0,132.0,75.0,3.0,0.0,0.0,233.0,29.0,1.0,0.0
Windows8,64bit,Obsidium,Default,WpcMon.exe,233.0,198.0,2.0,0.0,0.0,15.0,132.0,38.0,1.0,0.0,0.0,233.0,222.0,1.0,0.0
Windows8,64bit,Obsidium,Default,cmmon32.exe,235.0,77.0,46.0,23.0,249.0,65.0,51.0,199.0,113.0,2.0,37.0,164.0,73.0,193.0,239.0
Windows7,64bit,Obsidium,Default,Dism.exe,233.0,14.0,1.0,0.0,0.0,15.0,133.0,116.0,2.0,0.0,0.0,233.0,237.0,3.0,0.0
Windows8,64bit,Obsidium,Default,sdchange.exe,233.0,115.0,3.0,0.0,0.0,15.0,133.0,208.0,2.0,0.0,0.0,233.0,230.0,2.0,0.0
Windows8,64bit,Obsidium,Default,winrs.exe,233.0,137.0,0.0,0.0,0.0,233.0,76.0,4.0,0.0,0.0,235.0,1.0,101.0,15.0,133.0
Windows8,64bit,Obsidium,Default,AuditShD.exe,233.0,157.0,2.0,0.0,0.0,15.0,133.0,3.0,3.0,0.0,0.0,233.0,33.0,1.0,0.0
Windows7,64bit,Obsidium,Default,wksprt.exe,233.0,139.0,0.0,0.0,0.0,184.0,113.0,128.0,7.0,128.0,235.0,3.0,222.0,162.0,0.0
Windows8,64bit,Obsidium,Default,Taskmgr.exe,233.0,34.0,3.0,0.0,0.0,139.0,208.0,235.0,1.0,26.0,68.0,139.0,208.0,235.0,1.0
Windows8,64bit,Obsidium,Default,expand.exe,233.0,19.0,4.0,0.0,0.0,233.0,100.0,4.0,0.0,0.0,235.0,2.0,185.0,76.0,65.0
Windows10,64bit,Obsidium,Default,GamePanel.exe,233.0,10.0,4.0,0.0,0.0,76.0,141.0,29.0,228.0,255.0,255.0,255.0,235.0,1.0,15.0
Windows7,64bit,Obsidium,Default,alg.exe,233.0,172.0,3.0,0.0,0.0,77.0,139.0,203.0,235.0,1.0,168.0,76.0,59.0,219.0,235.0
Windows8,64bit,Obsidium,Default,dnscacheugc.exe,233.0,153.0,3.0,0.0,0.0,65.0,193.0,226.0,16.0,235.0,2.0,26.0,61.0,69.0,11.0
Windows7,64bit,Obsidium,Default,SystemPropertiesDataExecutionPrevention.exe,233.0,190.0,3.0,0.0,0.0,65.0,193.0,226.0,16.0,235.0,3.0,186.0,242.0,172.0,69.0
Windows7,64bit,Obsidium,Default,sdclt.exe,233.0,107.0,1.0,0.0,0.0,184.0,113.0,128.0,7.0,128.0,235.0,3.0,160.0,175.0,37.0
Windows8,64bit,Obsidium,Default,tasklist.exe,233.0,233.0,1.0,0.0,0.0,15.0,182.0,1.0,235.0,2.0,74.0,247.0,72.0,255.0,193.0
Windows8,64bit,Obsidium,Default,PasswordOnWakeSettingFlyout.exe,233.0,241.0,1.0,0.0,0.0,15.0,133.0,127.0,1.0,0.0,0.0,235.0,3.0,48.0,136.0
Windows8,64bit,Obsidium,Default,Defrag.exe,233.0,70.0,1.0,0.0,0.0,184.0,113.0,128.0,7.0,128.0,235.0,1.0,28.0,65.0,247.0
Windows8,64bit,Obsidium,Default,help.exe,233.0,22.0,1.0,0.0,0.0,15.0,132.0,49.0,2.0,0.0,0.0,233.0,11.0,3.0,0.0
Windows7,64bit,Obsidium,Default,rstrui.exe,233.0,95.0,1.0,0.0,0.0,116.0,88.0,235.0,1.0,4.0,144.0,235.0,1.0,224.0,139.0
Windows8,64bit,Obsidium,Default,shrpubw.exe,233.0,187.0,1.0,0.0,0.0,139.0,6.0,235.0,3.0,61.0,206.0,24.0,68.0,139.0,94.0
Windows7,64bit,Obsidium,Default,finger.exe,233.0,225.0,0.0,0.0,0.0,139.0,6.0,235.0,1.0,129.0,68.0,139.0,94.0,4.0,235.0
Windows8,64bit,Obsidium,Default,driverquery.exe,233.0,30.0,3.0,0.0,0.0,72.0,139.0,28.0,36.0,235.0,2.0,255.0,138.0,233.0,56.0
Windows8,64bit,Obsidium,Default,runas.exe,235.0,90.0,191.0,241.0,142.0,15.0,132.0,248.0,1.0,0.0,0.0,233.0,123.0,1.0,0.0
Windows7,64bit,Obsidium,Default,DWWIN.EXE,235.0,68.0,229.0,112.0,26.0,15.0,182.0,1.0,235.0,3.0,200.0,19.0,1.0,72.0,255.0
Windows8,64bit,Obsidium,Default,diskraid.exe,233.0,162.0,2.0,0.0,0.0,65.0,95.0,235.0,3.0,131.0,74.0,193.0,65.0,94.0,235.0
Windows7,64bit,Obsidium,Default,cmstp.exe,65.0,84.0,235.0,1.0,242.0,72.0,131.0,236.0,80.0,235.0,1.0,177.0,72.0,137.0,84.0
Windows8,64bit,Obsidium,Default,RmClient.exe,233.0,205.0,2.0,0.0,0.0,15.0,133.0,222.0,0.0,0.0,0.0,235.0,9.0,104.0,53.0
Windows8,64bit,Obsidium,Default,netiougc.exe,233.0,217.0,2.0,0.0,0.0,65.0,95.0,235.0,3.0,64.0,223.0,144.0,65.0,94.0,235.0
Windows10,64bit,Obsidium,Default,certreq.exe,233.0,248.0,2.0,0.0,0.0,139.0,6.0,235.0,1.0,66.0,68.0,139.0,94.0,4.0,235.0
Windows8,64bit,Obsidium,Default,bootim.exe,233.0,247.0,3.0,0.0,0.0,15.0,133.0,227.0,2.0,0.0,0.0,235.0,1.0,126.0,65.0
Windows8,64bit,Obsidium,Default,choice.exe,233.0,4.0,4.0,0.0,0.0,65.0,193.0,226.0,16.0,235.0,2.0,186.0,209.0,69.0,11.0
Windows7,64bit,Obsidium,Default,WmiApSrv.exe,233.0,12.0,4.0,0.0,0.0,15.0,133.0,21.0,3.0,0.0,0.0,235.0,25.0,193.0,32.0
Windows7,64bit,Obsidium,Default,makecab.exe,233.0,144.0,0.0,0.0,0.0,15.0,132.0,199.0,0.0,0.0,0.0,233.0,133.0,1.0,0.0
Windows8,64bit,Obsidium,Default,RMActivate_ssp.exe,233.0,251.0,3.0,0.0,0.0,117.0,54.0,235.0,1.0,99.0,144.0,233.0,222.0,3.0,0.0
Windows10,64bit,Obsidium,Default,MdRes.exe,233.0,188.0,1.0,0.0,0.0,233.0,92.0,4.0,0.0,0.0,235.0,1.0,44.0,76.0,141.0
Windows8,64bit,PESpin,Default,ktmutil.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,DeviceProperties.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,TSTheme.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,klist.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,dpnsvr.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,msg.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,cmdl32.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,userinit.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,WallpaperHost.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,RelPost.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,taskhost.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,newdev.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,VSSVC.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,cmmon32.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,netsh.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,psr.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows10,64bit,PESpin,Default,ComputerDefaults.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,consent.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows10,64bit,PESpin,Default,msg.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,srdelayed.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,csrss.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,Register-CimProvider.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,eventcreate.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,RMActivate_isv.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,TsUsbRedirectionGroupPolicyControl.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,ByteCodeGenerator.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,help.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,proquota.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,write.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,pcalua.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,RMActivate.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,dasHost.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows10,64bit,PESpin,Default,cscript.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,recdisc.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,wbemtest.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,tcmsetup.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,finger.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,DisplaySwitch.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,rrinstaller.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,cmstp.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,NETSTAT.EXE,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,sdclt.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows10,64bit,PESpin,Default,help.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,proquota.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,PrintBrm.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,convert.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,osk.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,grpconv.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,winlogon.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,schtasks.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,RunLegacyCPLElevated.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,MpSigStub.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,IMJPDCT.EXE,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows10,64bit,PESpin,Default,changepk.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,PresentationSettings.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,nslookup.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,hwrreg.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,bitsadmin.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,sxstrace.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,runonce.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,printui.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,audit.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,at.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows10,64bit,PESpin,Default,ndadmin.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,qappsrv.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,wkspbroker.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows10,64bit,PESpin,Default,hdwwiz.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,RMActivate_ssp.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,lsm.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,MdRes.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,DeviceProperties.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,makecab.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,SystemPropertiesProtection.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,IMSCPROP.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,logagent.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,clip.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,klist.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,Magnify.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,spreview.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,cofire.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,eventcreate.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,nbtstat.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,PasswordOnWakeSettingFlyout.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,systeminfo.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,CompMgmtLauncher.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,ChtIME.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows8,64bit,PESpin,Default,immersivetpmvscmgrsvr.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
Windows7,64bit,PESpin,Default,pcawrk.exe,85.0,72.0,129.0,236.0,144.0,0.0,0.0,0.0,72.0,141.0,108.0,36.0,40.0,72.0,137.0
